fixture,id,referee,timezone,date,timestamp,periods,first,second,venue,id,name,city,status,long,short,elapsed,league,id,name,country,logo,flag,season,round,teams,home,id,name,logo,winner,away,id,name,logo,winner,goals,home,away,score,halftime,home,away,fulltime,home,away,extratime,home,away,penalty,home,away
,179500,None,UTC,2019-05-04T17:30:00+00:00,1556991000,,1556991000,1556994600,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 6,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,False,,4495,Maccabi Petah Tikva,https://media-2.api-sports.io/football/teams/4495.png,True,,0,3,,,0,2,,0,3,,None,None,,None,None
,179501,None,UTC,2019-05-04T17:30:00+00:00,1556991000,,1556991000,1556994600,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 6,,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,4481,Bnei Sakhnin,https://media-1.api-sports.io/football/teams/4481.png,False,,3,0,,,1,0,,3,0,,None,None,,None,None
,179502,None,UTC,2019-05-04T17:30:00+00:00,1556991000,,1556991000,1556994600,,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 6,,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179503,None,UTC,2019-05-11T17:30:00+00:00,1557595800,,1557595800,1557599400,,None,National Stadium Ramat Gan (Ramat Gan),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 7,,,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,False,,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,True,,1,2,,,0,0,,1,2,,None,None,,None,None
,179504,None,UTC,2019-05-12T17:30:00+00:00,1557682200,,1557682200,1557685800,,None,Doha Stadium (Sakhnin),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 7,,,4481,Bnei Sakhnin,https://media-6.api-sports.io/football/teams/4481.png,False,,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,True,,0,2,,,0,2,,0,2,,None,None,,None,None
,179505,None,UTC,2019-05-12T17:30:00+00:00,1557682200,,1557682200,1557685800,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 7,,,4495,Maccabi Petah Tikva,https://media-1.api-sports.io/football/teams/4495.png,False,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,0,2,,,0,1,,0,2,,None,None,,None,None
,179506,None,UTC,2019-05-12T17:30:00+00:00,1557682200,,1557682200,1557685800,,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Relegation Round - 7,,,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,True,,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,False,,1,0,,,1,0,,1,0,,None,None,,None,None
,179507,None,UTC,2018-08-25T15:00:00+00:00,1535209200,,1535209200,1535212800,,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,True,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179508,None,UTC,2018-08-25T15:45:00+00:00,1535211900,,1535211900,1535215500,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,True,,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,False,,2,1,,,1,1,,2,1,,None,None,,None,None
,179509,None,UTC,2018-08-25T16:30:00+00:00,1535214600,,1535214600,1535218200,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,True,,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,False,,5,0,,,3,0,,5,0,,None,None,,None,None
,179510,None,UTC,2018-08-25T17:45:00+00:00,1535219100,,1535219100,1535222700,,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,None,,1,1,,,0,1,,1,1,,None,None,,None,None
,179511,None,UTC,2018-08-26T16:00:00+00:00,1535299200,,1535299200,1535302800,,None,Doha Stadium (Sakhnin),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,4481,Bnei Sakhnin,https://media-5.api-sports.io/football/teams/4481.png,None,,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179512,None,UTC,2018-08-26T18:00:00+00:00,1535306400,,1535306400,1535310000,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,True,,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179513,None,UTC,2018-08-27T17:30:00+00:00,1535391000,,1535391000,1535394600,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 1,,,4495,Maccabi Petah Tikva,https://media-6.api-sports.io/football/teams/4495.png,True,,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,False,,4,1,,,1,0,,4,1,,None,None,,None,None
,179514,None,UTC,2018-09-01T15:00:00+00:00,1535814000,,1535814000,1535817600,,None,National Stadium Ramat Gan (Ramat Gan),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,True,,4510,Ironi Kiryat Shmona,https://media-6.api-sports.io/football/teams/4510.png,False,,2,1,,,1,1,,2,1,,None,None,,None,None
,179515,None,UTC,2018-09-01T15:45:00+00:00,1535816700,,1535816700,1535820300,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,True,,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179516,None,UTC,2018-09-01T17:00:00+00:00,1535821200,,1535821200,1535824800,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,None,,4481,Bnei Sakhnin,https://media-4.api-sports.io/football/teams/4481.png,None,,1,1,,,1,1,,1,1,,None,None,,None,None
,179517,None,UTC,2018-09-01T17:45:00+00:00,1535823900,,1535823900,1535827500,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,True,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179518,None,UTC,2018-09-02T16:00:00+00:00,1535904000,,1535904000,1535907600,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,,4495,Maccabi Petah Tikva,https://media-5.api-sports.io/football/teams/4495.png,None,,2,2,,,1,0,,2,2,,None,None,,None,None
,179519,None,UTC,2018-09-02T18:00:00+00:00,1535911200,,1535911200,1535914800,,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,None,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,179520,None,UTC,2018-09-03T17:30:00+00:00,1535995800,,1535995800,1535999400,,None,Teddi Malcha Stadium (Jerusalem),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 2,,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,False,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,179521,None,UTC,2018-09-15T15:00:00+00:00,1537023600,,1537023600,1537027200,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,True,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,4,1,,,1,0,,4,1,,None,None,,None,None
,179522,None,UTC,2018-09-15T16:00:00+00:00,1537027200,,1537027200,1537030800,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,4495,Maccabi Petah Tikva,https://media-5.api-sports.io/football/teams/4495.png,None,,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,179523,None,UTC,2018-09-15T16:45:00+00:00,1537029900,,1537029900,1537033500,,None,Doha Stadium (Sakhnin),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,4481,Bnei Sakhnin,https://media-2.api-sports.io/football/teams/4481.png,None,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,179524,None,UTC,2018-09-15T17:30:00+00:00,1537032600,,1537032600,1537036200,,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,True,,563,Hapoel Beer Sheva,https://media-1.api-sports.io/football/teams/563.png,False,,1,0,,,1,0,,1,0,,None,None,,None,None
,179525,None,UTC,2018-09-16T16:00:00+00:00,1537113600,,1537113600,1537117200,,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,True,,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179526,None,UTC,2018-09-16T17:30:00+00:00,1537119000,,1537119000,1537122600,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,None,,1,1,,,1,1,,1,1,,None,None,,None,None
,179527,None,UTC,2018-09-17T18:00:00+00:00,1537207200,,1537207200,1537210800,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 3,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,None,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,None,,2,2,,,1,1,,2,2,,None,None,,None,None
,179528,None,UTC,2018-09-22T15:00:00+00:00,1537628400,,1537628400,1537632000,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,None,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179529,None,UTC,2018-09-22T15:45:00+00:00,1537631100,,1537631100,1537634700,,None,National Stadium Ramat Gan (Ramat Gan),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,None,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,179530,None,UTC,2018-09-22T16:45:00+00:00,1537634700,,1537634700,1537638300,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,False,,4495,Maccabi Petah Tikva,https://media-6.api-sports.io/football/teams/4495.png,True,,1,2,,,1,0,,1,2,,None,None,,None,None
,179531,None,UTC,2018-09-22T17:30:00+00:00,1537637400,,1537637400,1537641000,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,False,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,True,,1,2,,,0,1,,1,2,,None,None,,None,None
,179532,None,UTC,2018-09-24T16:00:00+00:00,1537804800,,1537804800,1537808400,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179533,None,UTC,2018-09-24T17:00:00+00:00,1537808400,,1537808400,1537812000,,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,None,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179534,None,UTC,2018-09-24T18:00:00+00:00,1537812000,,1537812000,1537815600,,None,Teddi Malcha Stadium (Jerusalem),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 4,,,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,True,,4481,Bnei Sakhnin,https://media-2.api-sports.io/football/teams/4481.png,False,,3,2,,,1,0,,3,2,,None,None,,None,None
,179535,None,UTC,2018-09-29T15:00:00+00:00,1538233200,,1538233200,1538236800,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4495,Maccabi Petah Tikva,https://media-5.api-sports.io/football/teams/4495.png,None,,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,None,,1,1,,,0,1,,1,1,,None,None,,None,None
,179536,None,UTC,2018-09-29T15:45:00+00:00,1538235900,,1538235900,1538239500,,None,Doha Stadium (Sakhnin),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4481,Bnei Sakhnin,https://media-4.api-sports.io/football/teams/4481.png,False,,4500,Hapoel Hadera,https://media-6.api-sports.io/football/teams/4500.png,True,,1,2,,,1,1,,1,2,,None,None,,None,None
,179537,None,UTC,2018-09-29T16:30:00+00:00,1538238600,,1538238600,1538242200,,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,False,,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,True,,1,4,,,1,1,,1,4,,None,None,,None,None
,179538,None,UTC,2018-09-29T17:30:00+00:00,1538242200,,1538242200,1538245800,,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,True,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179539,None,UTC,2018-10-01T16:00:00+00:00,1538409600,,1538409600,1538413200,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,True,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,3,0,,,1,0,,3,0,,None,None,,None,None
,179540,None,UTC,2018-10-01T17:00:00+00:00,1538413200,,1538413200,1538416800,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,None,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179541,None,UTC,2018-10-01T18:00:00+00:00,1538416800,,1538416800,1538420400,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 5,,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,None,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179542,None,UTC,2018-10-06T15:00:00+00:00,1538838000,,1538838000,1538841600,,None,National Stadium Ramat Gan (Ramat Gan),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,4509,Hapoel Ra'anana,https://media-5.api-sports.io/football/teams/4509.png,None,,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,179543,None,UTC,2018-10-06T15:45:00+00:00,1538840700,,1538840700,1538844300,,None,Sammy Ofer Stadium (Haifa),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,False,,4481,Bnei Sakhnin,https://media-6.api-sports.io/football/teams/4481.png,True,,0,3,,,0,1,,0,3,,None,None,,None,None
,179544,None,UTC,2018-10-06T16:45:00+00:00,1538844300,,1538844300,1538847900,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,False,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,True,,1,3,,,0,0,,1,3,,None,None,,None,None
,179545,None,UTC,2018-10-06T17:30:00+00:00,1538847000,,1538847000,1538850600,,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,True,,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,False,,4,1,,,3,1,,4,1,,None,None,,None,None
,179546,None,UTC,2018-10-07T16:00:00+00:00,1538928000,,1538928000,1538931600,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,True,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179547,None,UTC,2018-10-07T18:00:00+00:00,1538935200,,1538935200,1538938800,,None,Teddi Malcha Stadium (Jerusalem),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,False,,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,True,,0,2,,,0,1,,0,2,,None,None,,None,None
,179548,None,UTC,2018-10-08T17:30:00+00:00,1539019800,,1539019800,1539023400,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 6,,,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,None,,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179549,None,UTC,2018-10-20T14:00:00+00:00,1540044000,,1540044000,1540047600,,None,Winner Stadium (Netanya),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 7,,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,True,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,False,,4,0,,,3,0,,4,0,,None,None,,None,None
,179550,None,UTC,2018-10-20T16:00:00+00:00,1540051200,,1540051200,1540054800,,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 7,,,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,None,,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,None,,1,1,,,0,1,,1,1,,None,None,,None,None
,179551,None,UTC,2018-10-20T16:15:00+00:00,1540052100,,1540052100,1540055700,,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-5.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2018,Regular Season - 7,,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,None,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
