League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
League 1,LOSC Lille,Paris Saint-Germain,19,6,1,07/08/2015,20:30:00,0,1,Decathlon Arena-Stade Pierre-Mauroy,39.601,Fredy Fautrel,LOSC Lille,2015
League 1,SC Bastia,Stade Rennais FC,4,14,1,08/08/2015,21:00:00,2,1,Stade Armand-Cesari,14.702,Sébastien Moreira,Stade Rennais FC,2015
League 1,ESTAC Troyes,GFC Ajaccio,10,12,1,08/08/2015,21:00:00,0,0,Stade de l'Aube,10.858,Jérôme Miguelgorry,GFC Ajaccio,2015
League 1,FC Nantes,EA Guingamp,7,18,1,08/08/2015,21:00:00,1,0,Stade de la Beaujoire,27.248,Benoît Bastien,EA Guingamp,2015
League 1,OGC Nice,AS Monaco,15,2,1,08/08/2015,21:00:00,1,2,Allianz Riviera,25.173,Lionel Jaffredo,OGC Nice,2015
League 1,Montpellier HSC,Angers SCO,20,1,1,08/08/2015,21:00:00,0,2,Stade de la Mosson,11.789,Hakim Ben El Hadj,Montpellier HSC,2015
League 1,Olympique Marseille,SM Caen,17,8,1,08/08/2015,21:00:00,0,1,Orange Vélodrome,60.458,Frank Schneider,Olympique Marseille,2015
League 1,FC Toulouse,AS Saint-Étienne,3,16,1,09/08/2015,17:00:00,2,1,Stadium Municipal,15.158,Bartolomeu Varela,AS Saint-Étienne,2015
League 1,FC Girondins Bordeaux,Stade Reims,13,5,1,09/08/2015,17:00:00,1,2,Matmut Atlantique,31.583,Ruddy Buquet,FC Girondins Bordeaux,2015
League 1,Olympique Lyon,FC Lorient,9,11,1,09/08/2015,21:00:00,0,0,Stade de Gerland,28.116,Benoît Millot,FC Lorient,2015
League 1,AS Monaco,LOSC Lille,6,16,2,14/08/2015,20:30:00,0,0,Stade Louis-II,13.284,Benoît Millot,LOSC Lille,2015
League 1,AS Saint-Étienne,FC Girondins Bordeaux,15,14,2,15/08/2015,17:00:00,1,1,Stade Geoffroy-Guichard,34.063,Nicolas Rainville,AS Saint-Étienne,2015
League 1,Angers SCO,FC Nantes,4,7,2,15/08/2015,20:00:00,0,0,Stade Raymond Kopa,15.969,Amaury Delerue,FC Nantes,2015
League 1,EA Guingamp,Olympique Lyon,19,8,2,15/08/2015,20:00:00,0,1,Stade du Roudourou,17.728,Antony Gautier,EA Guingamp,2015
League 1,SM Caen,FC Toulouse,3,10,2,15/08/2015,20:00:00,1,0,Stade Michel-d'Ornano,16.791,Stéphane Jochem,FC Toulouse,2015
League 1,ESTAC Troyes,OGC Nice,11,13,2,15/08/2015,20:00:00,3,3,Stade de l'Aube,11.468,Johan Hamel,OGC Nice,2015
League 1,Stade Rennais FC,Montpellier HSC,9,20,2,15/08/2015,20:00:00,1,0,Roazhon Park,18.748,Mikael Lesage,Montpellier HSC,2015
League 1,Stade Reims,Olympique Marseille,2,18,2,16/08/2015,14:00:00,1,0,Stade Auguste-Delaune,20.95,Benoît Bastien,Olympique Marseille,2015
League 1,FC Lorient,SC Bastia,12,5,2,16/08/2015,17:00:00,1,1,Stade du Moustoir,12.235,Clément Turpin,FC Lorient,2015
League 1,Paris Saint-Germain,GFC Ajaccio,1,17,2,16/08/2015,21:00:00,2,0,Parc des Princes,46.524,Wilfried Bien,GFC Ajaccio,2015
League 1,Montpellier HSC,Paris Saint-Germain,19,1,3,21/08/2015,20:30:00,0,1,Stade de la Mosson,27.163,Sébastien Moreira,Montpellier HSC,2015
League 1,Olympique Lyon,Stade Rennais FC,12,5,3,22/08/2015,17:00:00,1,2,Stade de Gerland,31.47,Ruddy Buquet,Olympique Lyon,2015
League 1,GFC Ajaccio,Angers SCO,18,3,3,22/08/2015,20:00:00,0,2,Stade Ange-Casanova,3.911,Bartolomeu Varela,GFC Ajaccio,2015
League 1,FC Toulouse,AS Monaco,10,8,3,22/08/2015,20:00:00,1,1,Stadium Municipal,12.748,Stéphane Lannoy,FC Toulouse,2015
League 1,SC Bastia,EA Guingamp,2,20,3,22/08/2015,20:00:00,3,0,Stade Armand-Cesari,13.966,Fredy Fautrel,EA Guingamp,2015
League 1,FC Nantes,Stade Reims,4,7,3,22/08/2015,20:00:00,1,0,Stade de la Beaujoire,23.854,Hakim Ben El Hadj,Stade Reims,2015
League 1,OGC Nice,SM Caen,9,6,3,22/08/2015,20:00:00,2,1,Allianz Riviera,15.908,Jérôme Miguelgorry,OGC Nice,2015
League 1,LOSC Lille,FC Girondins Bordeaux,16,14,3,23/08/2015,14:00:00,0,0,Decathlon Arena-Stade Pierre-Mauroy,28.035,Lionel Jaffredo,LOSC Lille,2015
League 1,FC Lorient,AS Saint-Étienne,15,11,3,23/08/2015,17:00:00,0,1,Stade du Moustoir,13.075,Frank Schneider,FC Lorient,2015
League 1,Olympique Marseille,ESTAC Troyes,13,17,3,23/08/2015,21:00:00,6,0,Orange Vélodrome,58.356,Tony Chapron,ESTAC Troyes,2015
League 1,EA Guingamp,Olympique Marseille,16,15,4,28/08/2015,20:30:00,2,0,Stade du Roudourou,18.022,Amaury Delerue,EA Guingamp,2015
League 1,SM Caen,Olympique Lyon,9,5,4,29/08/2015,17:00:00,0,4,Stade Michel-d'Ornano,19.795,Nicolas Rainville,SM Caen,2015
League 1,Stade Reims,FC Lorient,2,18,4,29/08/2015,20:00:00,4,1,Stade Auguste-Delaune,11.041,Johan Hamel,FC Lorient,2015
League 1,Angers SCO,OGC Nice,4,11,4,29/08/2015,20:00:00,1,1,Stade Raymond Kopa,13.485,Stéphane Jochem,OGC Nice,2015
League 1,ESTAC Troyes,Montpellier HSC,17,19,4,29/08/2015,20:00:00,0,0,Stade de l'Aube,11.094,Wilfried Bien,Montpellier HSC,2015
League 1,LOSC Lille,GFC Ajaccio,12,20,4,29/08/2015,20:00:00,1,0,Decathlon Arena-Stade Pierre-Mauroy,27.138,Mikael Lesage,GFC Ajaccio,2015
League 1,Stade Rennais FC,FC Toulouse,3,14,4,29/08/2015,20:00:00,3,1,Roazhon Park,18.56,Benoît Millot,FC Toulouse,2015
League 1,AS Saint-Étienne,SC Bastia,7,6,4,30/08/2015,14:00:00,2,1,Stade Geoffroy-Guichard,26.249,Antony Gautier,AS Saint-Étienne,2015
League 1,FC Girondins Bordeaux,FC Nantes,10,8,4,30/08/2015,17:00:00,2,0,Matmut Atlantique,26.307,Clément Turpin,FC Girondins Bordeaux,2015
League 1,AS Monaco,Paris Saint-Germain,13,1,4,30/08/2015,21:00:00,0,3,Stade Louis-II,16.224,Benoît Bastien,AS Monaco,2015
League 1,Paris Saint-Germain,FC Girondins Bordeaux,1,12,5,11/09/2015,20:30:00,2,2,Parc des Princes,46.86,Antony Gautier,FC Girondins Bordeaux,2015
League 1,Olympique Lyon,LOSC Lille,6,13,5,12/09/2015,17:00:00,0,0,Stade de Gerland,32.137,Frank Schneider,LOSC Lille,2015
League 1,FC Toulouse,Stade Reims,16,3,5,12/09/2015,20:00:00,2,2,Stadium Municipal,11.766,Fredy Fautrel,FC Toulouse,2015
League 1,FC Lorient,Angers SCO,17,7,5,12/09/2015,20:00:00,3,1,Stade du Moustoir,9.874,Jérôme Miguelgorry,FC Lorient,2015
League 1,OGC Nice,EA Guingamp,15,14,5,12/09/2015,20:00:00,0,1,Allianz Riviera,14.421,Tony Chapron,OGC Nice,2015
League 1,Montpellier HSC,AS Saint-Étienne,19,4,5,12/09/2015,20:00:00,1,2,Stade de la Mosson,10.734,Lionel Jaffredo,Montpellier HSC,2015
League 1,ESTAC Troyes,SM Caen,18,5,5,12/09/2015,20:00:00,1,3,Stade de l'Aube,10.795,Bartolomeu Varela,ESTAC Troyes,2015
League 1,GFC Ajaccio,AS Monaco,20,8,5,13/09/2015,14:00:00,0,1,Stade Ange-Casanova,3.88,Sébastien Moreira,GFC Ajaccio,2015
League 1,FC Nantes,Stade Rennais FC,10,2,5,13/09/2015,17:00:00,0,2,Stade de la Beaujoire,27.262,Stéphane Lannoy,FC Nantes,2015
League 1,Olympique Marseille,SC Bastia,11,9,5,13/09/2015,21:00:00,4,1,Orange Vélodrome,46.28,Nicolas Rainville,Olympique Marseille,2015
League 1,Stade Rennais FC,LOSC Lille,2,14,6,18/09/2015,20:30:00,1,1,Roazhon Park,27.391,Stéphane Jochem,LOSC Lille,2015
League 1,Stade Reims,Paris Saint-Germain,5,1,6,19/09/2015,17:30:00,1,1,Stade Auguste-Delaune,20.526,Bartolomeu Varela,Stade Reims,2015
League 1,SM Caen,Montpellier HSC,4,19,6,19/09/2015,20:00:00,2,1,Stade Michel-d'Ornano,15.069,Hakim Ben El Hadj,Montpellier HSC,2015
League 1,EA Guingamp,GFC Ajaccio,8,20,6,19/09/2015,20:00:00,2,1,Stade du Roudourou,13.49,Nicolas Rainville,GFC Ajaccio,2015
League 1,Angers SCO,ESTAC Troyes,6,18,6,19/09/2015,20:00:00,1,0,Stade Raymond Kopa,10.166,Lionel Jaffredo,ESTAC Troyes,2015
League 1,SC Bastia,OGC Nice,15,9,6,19/09/2015,20:00:00,1,3,Stade Armand-Cesari,12.945,Wilfried Bien,SC Bastia,2015
League 1,FC Girondins Bordeaux,FC Toulouse,13,17,6,20/09/2015,14:00:00,1,1,Matmut Atlantique,20.65,Mikael Lesage,FC Toulouse,2015
League 1,AS Monaco,FC Lorient,11,10,6,20/09/2015,17:00:00,2,3,Stade Louis-II,6.14,Amaury Delerue,AS Monaco,2015
League 1,AS Saint-Étienne,FC Nantes,3,16,6,20/09/2015,17:00:00,2,0,Stade Geoffroy-Guichard,28.846,Benoît Millot,FC Nantes,2015
League 1,Olympique Marseille,Olympique Lyon,12,7,6,20/09/2015,21:00:00,1,1,Orange Vélodrome,56.194,Ruddy Buquet,Olympique Marseille,2015
League 1,Angers SCO,Stade Reims,6,5,7,22/09/2015,19:00:00,0,0,Stade Raymond Kopa,11.163,Tony Chapron,Angers SCO,2015
League 1,Paris Saint-Germain,EA Guingamp,1,12,7,22/09/2015,21:00:00,3,0,Parc des Princes,45.138,Frank Schneider,EA Guingamp,2015
League 1,Olympique Lyon,SC Bastia,4,16,7,23/09/2015,19:00:00,2,0,Stade de Gerland,25.658,Benoît Bastien,SC Bastia,2015
League 1,ESTAC Troyes,AS Saint-Étienne,18,2,7,23/09/2015,19:00:00,0,1,Stade de l'Aube,12.09,Sébastien Moreira,ESTAC Troyes,2015
League 1,GFC Ajaccio,Stade Rennais FC,19,3,7,23/09/2015,19:00:00,1,1,Stade Ange-Casanova,3.576,Fredy Fautrel,GFC Ajaccio,2015
League 1,FC Lorient,SM Caen,9,7,7,23/09/2015,19:00:00,2,0,Stade du Moustoir,9.067,Said Ennjimi,FC Lorient,2015
League 1,OGC Nice,FC Girondins Bordeaux,8,17,7,23/09/2015,19:00:00,6,1,Allianz Riviera,13.686,Nicolas Rainville,FC Girondins Bordeaux,2015
League 1,FC Toulouse,Olympique Marseille,15,13,7,23/09/2015,21:00:00,1,1,Stadium Municipal,18.35,Antony Gautier,FC Toulouse,2015
League 1,Montpellier HSC,AS Monaco,20,10,7,24/09/2015,18:55:00,2,3,Stade de la Mosson,10.032,Clément Turpin,Montpellier HSC,2015
League 1,LOSC Lille,FC Nantes,14,11,7,29/09/2015,18:30:00,0,1,Decathlon Arena-Stade Pierre-Mauroy,27.667,Jérôme Miguelgorry,LOSC Lille,2015
League 1,Stade Reims,LOSC Lille,4,16,8,25/09/2015,20:30:00,1,0,Stade Auguste-Delaune,11.696,Ruddy Buquet,LOSC Lille,2015
League 1,FC Nantes,Paris Saint-Germain,14,1,8,26/09/2015,17:30:00,1,4,Stade de la Beaujoire,31.41,Amaury Delerue,FC Nantes,2015
League 1,Stade Rennais FC,ESTAC Troyes,3,19,8,26/09/2015,20:00:00,1,1,Roazhon Park,20.17,Johan Hamel,ESTAC Troyes,2015
League 1,SM Caen,GFC Ajaccio,6,20,8,26/09/2015,20:00:00,2,0,Stade Michel-d'Ornano,15.835,Lionel Jaffredo,GFC Ajaccio,2015
League 1,FC Girondins Bordeaux,Olympique Lyon,12,8,8,26/09/2015,20:00:00,3,1,Matmut Atlantique,26.593,Benoît Millot,FC Girondins Bordeaux,2015
League 1,SC Bastia,FC Toulouse,11,17,8,26/09/2015,20:00:00,3,0,Stade Armand-Cesari,10.658,Hakim Ben El Hadj,FC Toulouse,2015
League 1,Olympique Marseille,Angers SCO,15,5,8,27/09/2015,14:00:00,1,2,Orange Vélodrome,44.52,Mikael Lesage,Olympique Marseille,2015
League 1,Montpellier HSC,FC Lorient,18,10,8,27/09/2015,17:00:00,2,1,Stade de la Mosson,10.518,Stéphane Jochem,Montpellier HSC,2015
League 1,EA Guingamp,AS Monaco,13,9,8,27/09/2015,17:00:00,3,3,Stade du Roudourou,13.987,Wilfried Bien,EA Guingamp,2015
League 1,AS Saint-Étienne,OGC Nice,2,7,8,27/09/2015,21:00:00,1,4,Stade Geoffroy-Guichard,24.556,Bartolomeu Varela,OGC Nice,2015
League 1,LOSC Lille,Montpellier HSC,13,18,9,02/10/2015,20:30:00,2,0,Decathlon Arena-Stade Pierre-Mauroy,30.895,Said Ennjimi,Montpellier HSC,2015
League 1,Olympique Lyon,Stade Reims,6,7,9,03/10/2015,17:30:00,1,0,Stade de Gerland,30.089,Antony Gautier,Stade Reims,2015
League 1,ESTAC Troyes,EA Guingamp,19,11,9,03/10/2015,20:00:00,0,1,Stade de l'Aube,14.225,Jérôme Miguelgorry,ESTAC Troyes,2015
League 1,Angers SCO,SC Bastia,2,14,9,03/10/2015,20:00:00,1,0,Stade Raymond Kopa,11.445,Sébastien Moreira,SC Bastia,2015
League 1,GFC Ajaccio,FC Toulouse,20,17,9,03/10/2015,20:00:00,2,2,Stade Ange-Casanova,3.465,Frank Schneider,GFC Ajaccio,2015
League 1,AS Monaco,Stade Rennais FC,10,4,9,04/10/2015,14:00:00,1,1,Stade Louis-II,5.552,Tony Chapron,AS Monaco,2015
League 1,SM Caen,AS Saint-Étienne,3,5,9,04/10/2015,17:00:00,1,0,Stade Michel-d'Ornano,19.07,Johan Hamel,AS Saint-Étienne,2015
League 1,FC Lorient,FC Girondins Bordeaux,9,15,9,04/10/2015,17:00:00,3,2,Stade du Moustoir,10.407,Clément Turpin,FC Girondins Bordeaux,2015
League 1,Paris Saint-Germain,Olympique Marseille,1,16,9,04/10/2015,21:00:00,2,1,Parc des Princes,47.199,Benoît Bastien,Olympique Marseille,2015
League 1,OGC Nice,FC Nantes,8,12,9,04/11/2015,18:30:00,1,2,Allianz Riviera,17.531,Sébastien Moreira,FC Nantes,2015
League 1,AS Monaco,Olympique Lyon,11,6,10,16/10/2015,20:30:00,1,1,Stade Louis-II,9.513,Fredy Fautrel,AS Monaco,2015
League 1,SC Bastia,Paris Saint-Germain,15,1,10,17/10/2015,17:00:00,0,2,Stade Armand-Cesari,13.066,Lionel Jaffredo,SC Bastia,2015
League 1,AS Saint-Étienne,GFC Ajaccio,4,20,10,17/10/2015,20:00:00,2,0,Stade Geoffroy-Guichard,28.041,Stéphane Jochem,GFC Ajaccio,2015
League 1,EA Guingamp,LOSC Lille,12,13,10,17/10/2015,20:00:00,1,1,Stade du Roudourou,13.084,Hakim Ben El Hadj,LOSC Lille,2015
League 1,FC Nantes,ESTAC Troyes,8,19,10,17/10/2015,20:00:00,3,0,Stade de la Beaujoire,24.402,Mikael Lesage,ESTAC Troyes,2015
League 1,Stade Reims,SM Caen,9,3,10,17/10/2015,20:00:00,0,1,Stade Auguste-Delaune,10.555,Wilfried Bien,Stade Reims,2015
League 1,FC Toulouse,Angers SCO,17,2,10,17/10/2015,20:00:00,1,2,Stadium Municipal,13.887,Amaury Delerue,FC Toulouse,2015
League 1,Olympique Marseille,FC Lorient,16,10,10,18/10/2015,14:00:00,1,1,Orange Vélodrome,32.232,Sébastien Moreira,Olympique Marseille,2015
League 1,FC Girondins Bordeaux,Montpellier HSC,14,18,10,18/10/2015,17:00:00,0,0,Matmut Atlantique,23.881,Bartolomeu Varela,Montpellier HSC,2015
League 1,Stade Rennais FC,OGC Nice,7,5,10,18/10/2015,21:00:00,1,4,Roazhon Park,21.709,Benoît Millot,Stade Rennais FC,2015
League 1,SM Caen,FC Nantes,3,6,11,23/10/2015,18:30:00,0,2,Stade Michel-d'Ornano,19.571,Stéphane Lannoy,FC Nantes,2015
League 1,Olympique Lyon,FC Toulouse,4,18,11,23/10/2015,20:30:00,3,0,Stade de Gerland,32.327,Nicolas Rainville,FC Toulouse,2015
League 1,FC Lorient,Stade Rennais FC,10,8,11,24/10/2015,17:00:00,1,1,Stade du Moustoir,14.493,Benoît Bastien,FC Lorient,2015
League 1,Montpellier HSC,SC Bastia,17,16,11,24/10/2015,20:00:00,2,0,Stade de la Mosson,12.24,Jérôme Miguelgorry,Montpellier HSC,2015
League 1,GFC Ajaccio,OGC Nice,19,7,11,24/10/2015,20:00:00,3,1,Stade Ange-Casanova,3.757,Johan Hamel,GFC Ajaccio,2015
League 1,Angers SCO,EA Guingamp,2,12,11,24/10/2015,20:00:00,0,0,Stade Raymond Kopa,14.419,Antony Gautier,EA Guingamp,2015
League 1,Stade Reims,AS Monaco,11,9,11,25/10/2015,14:00:00,0,1,Stade Auguste-Delaune,14.238,Frank Schneider,Stade Reims,2015
League 1,LOSC Lille,Olympique Marseille,15,14,11,25/10/2015,17:00:00,1,2,Decathlon Arena-Stade Pierre-Mauroy,35.623,Tony Chapron,LOSC Lille,2015
League 1,FC Girondins Bordeaux,ESTAC Troyes,13,20,11,25/10/2015,17:00:00,1,0,Matmut Atlantique,21.082,Said Ennjimi,ESTAC Troyes,2015
League 1,Paris Saint-Germain,AS Saint-Étienne,1,5,11,25/10/2015,21:00:00,4,1,Parc des Princes,47.385,Clément Turpin,AS Saint-Étienne,2015
League 1,Stade Rennais FC,Paris Saint-Germain,10,1,12,30/10/2015,20:30:00,0,1,Roazhon Park,28.844,Fredy Fautrel,Stade Rennais FC,2015
League 1,AS Saint-Étienne,Stade Reims,4,13,12,31/10/2015,17:00:00,3,0,Stade Geoffroy-Guichard,28.825,Amaury Delerue,Stade Reims,2015
League 1,EA Guingamp,FC Lorient,11,9,12,31/10/2015,20:00:00,2,2,Stade du Roudourou,14.085,Nicolas Rainville,EA Guingamp,2015
League 1,ESTAC Troyes,Olympique Lyon,20,2,12,31/10/2015,20:00:00,0,1,Stade de l'Aube,14.877,Stéphane Jochem,ESTAC Troyes,2015
League 1,GFC Ajaccio,FC Girondins Bordeaux,18,14,12,31/10/2015,20:00:00,2,0,Stade Ange-Casanova,3.628,Hakim Ben El Hadj,GFC Ajaccio,2015
League 1,SC Bastia,SM Caen,15,5,12,31/10/2015,20:00:00,1,0,Stade Armand-Cesari,10.386,Benoît Millot,SC Bastia,2015
League 1,FC Toulouse,Montpellier HSC,19,17,12,31/10/2015,20:00:00,1,1,Stadium Municipal,8.883,Stéphane Lannoy,FC Toulouse,2015
League 1,OGC Nice,LOSC Lille,8,16,12,01/11/2015,14:00:00,0,0,Allianz Riviera,18.169,Wilfried Bien,LOSC Lille,2015
League 1,AS Monaco,Angers SCO,6,3,12,01/11/2015,17:00:00,1,0,Stade Louis-II,6.075,Bartolomeu Varela,AS Monaco,2015
League 1,FC Nantes,Olympique Marseille,7,12,12,01/11/2015,21:00:00,0,1,Stade de la Beaujoire,27.392,Lionel Jaffredo,Olympique Marseille,2015
League 1,Angers SCO,Stade Rennais FC,4,8,13,06/11/2015,20:30:00,0,2,Stade Raymond Kopa,15.202,Clément Turpin,Stade Rennais FC,2015
League 1,Paris Saint-Germain,FC Toulouse,1,19,13,07/11/2015,17:00:00,5,0,Parc des Princes,47.381,Johan Hamel,FC Toulouse,2015
League 1,FC Lorient,ESTAC Troyes,7,20,13,07/11/2015,20:00:00,4,1,Stade du Moustoir,9.338,Hakim Ben El Hadj,ESTAC Troyes,2015
League 1,LOSC Lille,SC Bastia,16,15,13,07/11/2015,20:00:00,1,1,Decathlon Arena-Stade Pierre-Mauroy,30.852,Mikael Lesage,LOSC Lille,2015
League 1,Montpellier HSC,FC Nantes,17,10,13,07/11/2015,20:00:00,2,1,Stade de la Mosson,15.356,Frank Schneider,Montpellier HSC,2015
League 1,SM Caen,EA Guingamp,3,12,13,07/11/2015,20:00:00,2,1,Stade Michel-d'Ornano,16.111,Jérôme Miguelgorry,EA Guingamp,2015
League 1,Stade Reims,GFC Ajaccio,14,18,13,07/11/2015,20:00:00,1,2,Stade Auguste-Delaune,11.393,Said Ennjimi,GFC Ajaccio,2015
League 1,Olympique Marseille,OGC Nice,13,6,13,08/11/2015,17:00:00,0,1,Orange Vélodrome,47.988,Antony Gautier,Olympique Marseille,2015
League 1,FC Girondins Bordeaux,AS Monaco,11,9,13,08/11/2015,21:00:00,3,1,Matmut Atlantique,21.09,Benoît Millot,FC Girondins Bordeaux,2015
League 1,Olympique Lyon,AS Saint-Étienne,2,5,13,08/11/2015,21:00:00,3,0,Stade de Gerland,38.752,Tony Chapron,AS Saint-Étienne,2015
League 1,OGC Nice,Olympique Lyon,4,2,14,20/11/2015,20:30:00,3,0,Allianz Riviera,17.872,Benoît Bastien,OGC Nice,2015
League 1,FC Lorient,Paris Saint-Germain,9,1,14,21/11/2015,17:00:00,1,2,Stade du Moustoir,15.34,Stéphane Lannoy,FC Lorient,2015
League 1,Montpellier HSC,Stade Reims,14,15,14,21/11/2015,20:00:00,3,1,Stade de la Mosson,9.455,Stéphane Jochem,Stade Reims,2015
League 1,ESTAC Troyes,LOSC Lille,20,17,14,21/11/2015,20:00:00,1,1,Stade de l'Aube,10.407,Lionel Jaffredo,ESTAC Troyes,2015
League 1,EA Guingamp,FC Toulouse,10,19,14,21/11/2015,20:00:00,2,0,Stade du Roudourou,12.737,Wilfried Bien,FC Toulouse,2015
League 1,AS Monaco,FC Nantes,6,11,14,21/11/2015,20:00:00,1,0,Stade Louis-II,5.733,Antony Gautier,FC Nantes,2015
League 1,SM Caen,Angers SCO,3,5,14,22/11/2015,14:00:00,0,0,Stade Michel-d'Ornano,18.101,Frank Schneider,Angers SCO,2015
League 1,SC Bastia,GFC Ajaccio,18,16,14,22/11/2015,14:00:00,1,2,Stade Armand-Cesari,11.985,Amaury Delerue,SC Bastia,2015
League 1,Stade Rennais FC,FC Girondins Bordeaux,8,13,14,22/11/2015,17:00:00,2,2,Roazhon Park,23.289,Sébastien Moreira,FC Girondins Bordeaux,2015
League 1,AS Saint-Étienne,Olympique Marseille,7,12,14,22/11/2015,21:00:00,0,2,Stade Geoffroy-Guichard,34.681,Fredy Fautrel,Olympique Marseille,2015
League 1,Olympique Lyon,Montpellier HSC,4,13,15,27/11/2015,20:30:00,2,4,Stade de Gerland,30.826,Benoît Millot,Montpellier HSC,2015
League 1,Paris Saint-Germain,ESTAC Troyes,1,20,15,28/11/2015,17:00:00,4,1,Parc des Princes,45.932,Bartolomeu Varela,ESTAC Troyes,2015
League 1,FC Toulouse,OGC Nice,19,6,15,28/11/2015,20:00:00,2,0,Stadium Municipal,9.956,Said Ennjimi,FC Toulouse,2015
League 1,Stade Reims,Stade Rennais FC,15,8,15,28/11/2015,20:00:00,2,2,Stade Auguste-Delaune,9.289,Hakim Ben El Hadj,Stade Reims,2015
League 1,GFC Ajaccio,FC Lorient,16,9,15,28/11/2015,20:00:00,1,1,Stade Ange-Casanova,3.514,Jérôme Miguelgorry,GFC Ajaccio,2015
League 1,FC Nantes,SC Bastia,10,17,15,28/11/2015,20:00:00,0,0,Stade de la Beaujoire,25.978,Nicolas Rainville,SC Bastia,2015
League 1,Angers SCO,LOSC Lille,3,18,15,28/11/2015,20:00:00,2,0,Stade Raymond Kopa,12,Johan Hamel,LOSC Lille,2015
League 1,AS Saint-Étienne,EA Guingamp,5,12,15,29/11/2015,14:00:00,3,0,Stade Geoffroy-Guichard,25.249,Ruddy Buquet,EA Guingamp,2015
League 1,FC Girondins Bordeaux,SM Caen,14,2,15,29/11/2015,17:00:00,1,4,Matmut Atlantique,18.83,Tony Chapron,FC Girondins Bordeaux,2015
League 1,Olympique Marseille,AS Monaco,11,7,15,29/11/2015,21:00:00,3,3,Orange Vélodrome,42.882,Clément Turpin,Olympique Marseille,2015
League 1,FC Lorient,OGC Nice,9,5,16,01/12/2015,19:00:00,0,0,Stade du Moustoir,9.218,Mikael Lesage,FC Lorient,2015
League 1,Angers SCO,Paris Saint-Germain,3,1,16,01/12/2015,19:00:00,0,0,Stade Raymond Kopa,16.381,Benoît Bastien,Angers SCO,2015
League 1,FC Nantes,Olympique Lyon,11,4,16,01/12/2015,21:00:00,0,0,Stade de la Beaujoire,20.896,Amaury Delerue,FC Nantes,2015
League 1,SC Bastia,FC Girondins Bordeaux,16,17,16,02/12/2015,19:00:00,1,0,Stade Armand-Cesari,10.135,Fredy Fautrel,FC Girondins Bordeaux,2015
League 1,Montpellier HSC,GFC Ajaccio,15,13,16,02/12/2015,19:00:00,0,2,Stade de la Mosson,9.332,Hakim Ben El Hadj,Montpellier HSC,2015
League 1,ESTAC Troyes,FC Toulouse,20,19,16,02/12/2015,19:00:00,0,3,Stade de l'Aube,10.183,Sébastien Moreira,ESTAC Troyes,2015
League 1,EA Guingamp,Stade Reims,14,12,16,02/12/2015,19:00:00,1,2,Stade du Roudourou,14.046,Johan Hamel,EA Guingamp,2015
League 1,AS Monaco,SM Caen,6,2,16,02/12/2015,19:00:00,1,1,Stade Louis-II,5.388,Stéphane Lannoy,AS Monaco,2015
League 1,LOSC Lille,AS Saint-Étienne,18,7,16,02/12/2015,21:00:00,1,0,Decathlon Arena-Stade Pierre-Mauroy,29.103,Frank Schneider,LOSC Lille,2015
League 1,Stade Rennais FC,Olympique Marseille,10,8,16,03/12/2015,21:00:00,0,1,Roazhon Park,23.45,Tony Chapron,Stade Rennais FC,2015
League 1,OGC Nice,Paris Saint-Germain,7,1,17,04/12/2015,20:30:00,0,3,Allianz Riviera,31.008,Antony Gautier,OGC Nice,2015
League 1,Olympique Lyon,Angers SCO,5,2,17,05/12/2015,17:00:00,0,2,Stade de Gerland,36.068,Lionel Jaffredo,Olympique Lyon,2015
League 1,FC Toulouse,FC Lorient,19,8,17,05/12/2015,20:00:00,2,3,Stadium Municipal,14.354,Stéphane Jochem,FC Toulouse,2015
League 1,Stade Reims,ESTAC Troyes,14,20,17,05/12/2015,20:00:00,1,1,Stade Auguste-Delaune,10.765,Jérôme Miguelgorry,ESTAC Troyes,2015
League 1,SM Caen,LOSC Lille,3,13,17,05/12/2015,20:00:00,1,2,Stade Michel-d'Ornano,15.952,Said Ennjimi,LOSC Lille,2015
League 1,SC Bastia,AS Monaco,18,4,17,05/12/2015,20:00:00,1,2,Stade Armand-Cesari,10.596,Ruddy Buquet,SC Bastia,2015
League 1,GFC Ajaccio,FC Nantes,15,11,17,05/12/2015,20:00:00,1,1,Stade Ange-Casanova,3.614,Wilfried Bien,GFC Ajaccio,2015
League 1,Olympique Marseille,Montpellier HSC,9,16,17,06/12/2015,14:00:00,2,2,Orange Vélodrome,41.486,Bartolomeu Varela,Montpellier HSC,2015
League 1,FC Girondins Bordeaux,EA Guingamp,12,17,17,06/12/2015,17:00:00,1,0,Matmut Atlantique,22.606,Clément Turpin,EA Guingamp,2015
League 1,AS Saint-Étienne,Stade Rennais FC,6,10,17,06/12/2015,21:00:00,1,1,Stade Geoffroy-Guichard,26.668,Nicolas Rainville,Stade Rennais FC,2015
League 1,Stade Rennais FC,SM Caen,10,4,18,11/12/2015,20:30:00,1,1,Roazhon Park,23.48,Johan Hamel,Stade Rennais FC,2015
League 1,Stade Reims,OGC Nice,15,5,18,12/12/2015,16:00:00,1,1,Stade Auguste-Delaune,12.536,Frank Schneider,Stade Reims,2015
